k,Baumannia,Psychromonas,Sphingomonas,Roseiflexus,Hydrogenobaculum,Alteromonas,Denitrovibrio,Frankia,Candidatus,Corynebacterium
6,561.278956,555.7398578,533.6457622,625.5850439,581.0815213,559.9384552,528.340209,565.3206872,633.9056928,548.911257,643.1995125
6,560.6198566,560.6198566,555.7014551,609.4846416,577.5345504,599.6854209,546.810725,574.1241318,611.2159623,572.6296649,615.6166602
6,549.53541,540.2208407,535.2650505,576.2706227,564.3225372,574.0375444,530.8452902,554.1294949,619.6772899,541.3992938,628.2904058
6,554.9633251,554.9633251,549.6054194,598.3274269,559.2072364,537.493891,531.4898933,551.4572246,616.8622258,540.7822125,611.6844399
6,544.7202551,544.7202551,535.5922959,614.3294803,569.4475661,548.2513863,527.7570847,540.4010069,610.3676186,529.6960953,615.5174962
6,574.8712264,559.9828228,552.3342123,609.3110909,548.2430386,570.9978214,546.4649433,543.0003228,607.3991773,557.8987999,604.7967358
6,517.7865509,517.7865509,525.774749,653.7974191,595.8453588,533.032693,532.3927209,536.1119448,661.9940058,519.2977528,671.3361239
6,541.4757756,541.4757756,532.2020585,625.9265185,578.1874606,531.8707101,532.8726557,532.7118817,625.07614,528.8603158,629.6451267
6,552.3471515,552.3471515,554.0938783,612.8244386,577.3531278,564.4538919,549.3063082,534.566858,632.8435708,554.2401509,623.8716012
6,577.6028095,577.6028095,548.3669345,579.2572041,537.9529891,568.610054,533.8934124,551.7230626,598.7924254,559.0117307,597.8179326
6,524.6015287,519.4906871,524.3520321,665.0022429,603.4957055,520.709202,537.3299824,518.1859703,677.9747533,523.0801596,679.2359794
6,556.8011099,556.8011099,543.4459486,606.0517501,576.36952,547.3741214,541.6013881,548.2881439,644.7277882,546.695467,635.4338094
6,565.1464313,562.2285844,546.7996094,621.7287422,574.6827081,539.9624326,532.6606322,543.4774422,613.2550412,542.7987585,604.3330104
6,575.2947749,575.2947749,537.5587575,572.0515536,547.6265217,588.5453882,531.1100595,551.2234363,579.9393089,563.2746341,586.5812391
6,572.5779357,569.7434559,555.0438973,608.2857217,563.5768087,580.664512,542.5568223,540.1248603,603.9026123,561.8437539,601.3325409
6,556.5734966,556.5734966,545.4961567,633.8614862,589.4182349,567.2872227,549.6136513,542.5965106,637.0223656,556.2187777,619.892588
6,525.9904432,519.2147846,518.9779932,617.9508896,577.6597437,542.6982982,525.2424909,536.1730345,667.1905475,522.6032952,100000036
6,525.970575,520.1035429,527.9172885,658.8043512,588.5538319,548.2191687,534.4771326,539.1087663,666.727681,532.9026897,664.6735495
6,576.6049585,576.6049585,561.6034589,577.7078018,559.9920899,619.2176771,546.8339884,580.0609746,593.7985953,563.8413841,594.7986837
6,570.3127734,567.4294296,559.965907,605.9194813,568.1624611,559.6866236,550.0858328,558.8806798,615.1866722,557.031511,615.5013315
6,560.7118666,560.7118666,531.3344534,595.334429,549.0222848,100000157.1,528.950322,554.1117129,602.0007902,553.6508802,609.2124123
6,533.5344366,532.6776573,531.6662058,640.6012311,595.7535681,526.97481,538.7016046,544.0633893,660.2905369,529.388321,657.8604541
6,582.4496154,582.4496154,560.229228,587.027454,550.8995065,610.3721924,537.4927994,561.5724509,583.6026958,574.0336849,594.7844923
6,595.7361971,595.7361971,556.2472113,595.622386,564.4048928,571.5061883,546.1400026,556.8094117,573.9054956,568.9635222,581.3103236
6,100000221.2,587.0873521,551.6874476,612.7437891,561.8714922,600.3110594,544.6107163,552.2795444,604.8097511,570.1938272,609.0121335
6,551.4740568,551.4740568,543.5279694,628.9346797,580.6677508,547.3513119,541.2791845,551.6540445,616.71085,548.2038193,616.7751458
6,559.4974391,559.4974391,553.6998363,599.1713229,546.8719965,564.7238984,539.3241841,562.0716713,588.7519579,565.617184,580.9748038
6,100000104.1,561.8504103,549.6228469,599.8639223,553.8820781,557.000768,541.6376291,562.6360283,597.4358071,563.0085861,604.6705067
6,560.8371266,554.1296073,548.4465594,634.5357163,597.2937348,561.9720233,550.8139532,557.5649262,642.8711203,542.4750476,631.7733386
6,554.5374887,554.5374887,540.1684299,635.4529389,585.3052866,559.7682871,538.4249699,546.6326249,645.6884005,546.4895917,643.4478655
6,558.3765635,558.3765635,546.9381858,609.4326277,563.0791913,579.6650523,541.3023713,548.0897593,599.6434442,572.1238264,612.856745
6,570.4161077,570.4161077,538.9654182,598.1416055,554.6051141,564.1456311,529.2067339,555.1782471,604.5087538,560.6861167,603.9356521
6,539.8275264,539.8275264,524.8349338,609.9656132,582.0082549,523.5723087,532.2368779,543.7648379,641.891174,529.2532243,635.986934
6,100000187.1,587.0132775,555.0041165,599.9221863,567.7945269,575.8759369,551.4234822,557.5149376,601.4162722,562.6870085,612.9131926
6,595.0866272,583.2471837,558.3278826,574.2423448,538.5233817,602.6162663,552.0362792,559.4438379,572.6646481,568.0716277,574.2010326
6,582.922357,580.0851635,553.3837254,608.5463146,556.2140853,566.6869426,542.1004359,552.7146602,586.1750506,560.8263103,588.8189377
6,560.0875524,560.0875524,567.6123592,601.7947207,561.2479675,550.4367922,545.3431348,561.4132794,597.9866322,559.1867502,611.0059426
6,576.6302587,576.6302587,550.025022,598.7310776,566.9687642,591.748881,539.1331,566.9324295,602.5400852,565.6876419,629.4199391
6,577.5202848,561.6213518,548.0996838,611.5508547,563.7088415,574.9015881,542.1430099,541.7694146,619.4483386,555.5769434,616.9574319
6,560.6926672,560.6926672,551.7449383,617.6785,571.8363246,565.190014,538.480243,553.0222523,622.1972107,545.4974761,619.4734962
6,558.0575121,557.3123466,543.7609824,632.3629105,579.1829848,562.7984853,551.3192107,559.4894097,641.7805039,542.2244869,630.4951713
6,545.5010539,545.5010539,539.6415451,644.5509686,592.0940573,541.7147737,549.467845,531.1450709,649.1627749,540.5547917,666.241906
6,574.3269251,570.5768499,554.0188569,584.8101895,565.7391081,567.1105148,540.5071911,547.0342123,599.6456306,547.0727499,591.7878332
6,506.1998504,506.1998504,516.888372,676.144342,602.452351,511.466199,527.4677469,526.598067,697.3940642,520.71687,714.3133131
6,571.9329006,566.6727987,552.3521847,612.5089818,577.0046936,553.9651974,541.7856801,553.4156088,604.8061294,567.7505116,612.9125793
6,570.5196207,570.5196207,540.5583305,542.0408781,537.459782,579.4733699,527.2188594,551.1092635,567.5517184,558.7570583,564.4796169
6,541.5201747,541.5201747,544.6064898,600.7410077,571.1915693,558.2807785,538.8806398,551.330975,610.2059685,542.3513846,602.1298564
6,537.8182868,527.9532348,529.0484226,614.764372,572.9466901,553.9903156,536.0654607,538.1393966,644.9924954,531.8327155,654.3386998
6,540.4088864,531.7752738,541.5278742,611.9528575,572.876743,551.9894318,534.676329,538.6852236,629.4488047,542.2646838,629.1623503
6,530.8421536,530.8421536,531.4572617,681.9813264,608.5265047,556.1053107,533.9294313,537.563363,677.0979371,537.9861669,683.0553501
6,547.6858401,538.4500445,527.333052,618.9249181,575.9290424,542.9919535,525.6993194,542.8626662,640.3019633,533.8561528,643.5070222
6,586.892876,577.2963592,539.3237902,604.9116659,553.6448368,562.9146816,529.4165982,540.1894753,594.2162304,553.1049951,603.4936611
6,551.66661,551.66661,536.9352089,628.449877,588.3717032,532.9328009,538.4366412,533.8613338,644.7847893,523.496881,637.1134359
6,509.4558399,507.9968527,515.9137938,667.5258348,617.4465131,520.2514448,532.5681839,526.6185872,100000024.7,507.9279358,686.7079937
6,553.6186129,550.1707548,542.1229907,617.300229,557.6551395,571.0361614,530.0234925,555.9416573,622.9845934,564.0339861,629.2284456
6,568.5508969,559.6860875,555.7678148,595.5556561,550.9698189,604.7750326,539.9287578,566.1576246,599.2066815,570.1407023,602.4439629
6,592.2597287,592.2597287,555.0355097,600.526969,567.3658156,100000157.2,543.9387793,567.0928175,593.829453,579.8808382,607.6819462
6,522.6989267,522.6989267,508.7645497,628.2711583,582.9203985,513.0326141,521.3954468,528.9621798,634.9480618,511.0030453,645.6199735
6,100000342.9,100000210.4,552.129338,596.8359726,567.1671861,585.0330305,550.2675437,557.1348052,602.1408977,576.168895,604.9854646
6,543.6120129,543.6120129,542.7312451,598.1691532,553.6650766,528.3997577,533.3815168,535.7950908,610.9799986,537.8840096,607.0684445
6,567.3446629,567.3446629,546.3635141,599.2230283,556.8875022,581.9366493,539.7904344,556.4986808,601.7884791,558.9074961,607.3953505
6,552.9163437,552.9163437,551.6732276,602.1462551,573.4357727,568.8699818,543.0433679,570.6257882,609.3949922,556.9885915,609.3246265
6,579.2686806,579.2686806,551.0679292,599.3653384,569.1588907,591.2531981,542.0072106,556.1739068,594.15621,557.2482713,590.4646143
6,539.3881761,539.3881761,532.2480404,613.8948007,553.4634426,559.1006594,534.9572774,542.588988,626.2060834,538.8303498,626.4922045
6,542.4635652,542.4635652,540.4173358,601.4396614,564.2077542,547.722178,528.6191948,552.0538802,600.3571996,541.1226863,606.3424591
6,557.6961486,557.6961486,544.6156169,603.9795001,573.2277531,557.8574689,528.2937324,534.3578938,601.2593725,538.9671659,589.9099942
6,579.5716936,579.5716936,550.266884,582.1452899,557.8195315,549.0488739,539.9431833,552.2814925,565.5687714,557.2709401,568.5209602
6,556.869672,556.869672,541.789777,597.6633637,564.3182593,534.0140501,525.5322702,559.7457564,592.337539,539.6277868,594.2123803
6,543.829755,543.829755,539.7281431,615.2324604,568.487092,558.9747316,529.8304912,552.6404078,614.2243379,545.8313534,609.344069
6,542.994485,541.097025,529.4037012,624.4676841,581.6575768,522.4831658,526.8886167,533.0652129,655.8620531,531.5104754,659.9974835
6,563.1410676,550.4397608,524.4860773,626.9425509,581.8547887,554.8130115,534.1880226,540.813915,628.6378235,546.321676,636.0899961
6,568.3758838,568.3758838,540.5725626,594.5020718,573.7236961,554.2438837,534.1088955,542.15307,607.0595951,542.8650195,600.6071302
6,531.3181196,529.2590138,526.8352136,640.6879886,586.1702368,535.6732665,532.6031201,538.2770102,645.1383335,533.231646,651.3527883
6,564.9176226,564.9176226,540.1297164,633.9770534,583.2655227,571.8371614,539.3321115,563.2229765,633.9626531,558.3218906,632.8528159
6,547.3552238,547.3552238,540.1994561,589.2714245,564.9366416,553.6828013,537.3702435,542.7317966,591.452533,540.4391548,594.3036091
6,100000321.6,591.1554017,556.5065568,602.2661028,561.5630322,609.9434157,541.9929118,555.3825204,610.2427654,551.2386041,607.1086488
6,554.4641691,553.0639318,544.4419069,626.367904,579.4240991,556.521368,542.568324,549.6600485,625.8799612,554.2018752,625.3167007
6,577.8754497,576.3637945,552.8898462,633.5405607,564.8024245,576.6360354,551.1604468,549.7367054,611.7975362,569.4981952,596.8850657
6,546.2449235,546.2449235,545.1227019,638.8470974,578.3559097,556.4634082,541.3657944,550.2187851,635.2320876,549.4505129,634.8572742
6,587.0226957,587.0226957,552.9076729,626.0381407,580.9072588,568.4601219,552.753245,546.8861908,616.2342055,565.8582792,612.0062793
6,550.6465081,534.8566975,530.6789266,619.4877315,578.5711362,543.4206037,527.5728874,539.9873662,643.1051766,531.4531952,646.4294312
6,572.3399435,572.3399435,557.4194816,594.4105167,565.0535875,571.0026691,548.2558133,560.9414464,606.0144234,556.3565977,602.2668476
6,550.6989805,550.6989805,541.5751264,615.3810578,582.0707911,532.7024687,531.9477871,542.5480739,622.8809401,542.0266159,616.3770412
6,548.4027972,548.4027972,533.0801263,617.4940071,570.3501856,542.3258299,528.3360314,529.5928374,641.3866232,531.5747502,639.4723178
6,582.3437399,582.3437399,550.8375766,567.8114604,541.2512089,100000069.7,537.782301,568.2590196,578.6972672,576.7128837,590.5974307
6,562.976401,562.976401,536.4118625,582.5737461,541.0601184,585.8427829,523.9780059,548.3451833,601.0013931,558.3179608,602.4333506
6,553.1442792,541.4703628,544.1641346,634.9540108,580.7102957,539.7392659,536.1470618,540.4616303,635.7813063,547.6046288,628.3195649
6,553.2793362,553.2793362,551.96295,615.724434,570.0371715,567.1348138,550.3053531,553.7826525,602.3540908,551.2377537,591.0879293
6,588.8376123,588.8376123,557.2625507,594.7898273,559.9768964,582.3824621,548.5619113,549.0763449,593.6335262,568.5841733,596.8783307
6,100000000,580.3262599,552.0769644,604.5233659,554.799234,574.0089399,544.2874536,553.3542596,587.0005767,561.4896257,581.8728771
6,550.9291251,544.411576,531.2759895,634.710018,589.3566876,517.1288502,534.5541815,539.4846487,654.3323839,529.3295788,654.1056426
6,561.7932283,561.7932283,542.7774963,578.144489,553.7783008,554.0427839,539.2478463,535.0271607,587.9436955,549.1662983,581.7646609
6,570.2580823,570.2580823,547.6660402,650.3805907,577.4983212,576.1017994,540.954523,549.871247,607.2171645,568.0801504,608.1725
6,100000307,587.1044062,555.1521335,586.2655355,568.3048713,585.5172251,564.8354001,568.4985155,584.9399842,567.2204191,577.8331271
6,523.8251389,523.8251389,509.5169617,643.3160144,598.0196949,518.8261523,524.1712806,509.0142741,654.6308455,516.9655979,667.8668506
6,587.6818969,557.4601145,539.6899001,603.739651,584.9783653,538.5016374,542.9026503,519.4851414,613.2905796,543.4433504,621.9915584
6,100000454.7,100000107.3,550.8036381,530.5093073,537.1684034,574.4847702,536.489024,555.9476861,559.9947256,564.2963601,554.3472699
6,559.0020106,559.0020106,544.2306583,588.6313028,560.4149986,559.5219887,536.5443403,551.7153694,597.748848,552.7058197,609.8331553
6,554.521235,541.9992367,552.539165,639.0324771,579.2238448,557.0584945,545.6720102,553.6190272,629.5260135,552.3553141,623.6779958
6,100000249.2,100000232.1,551.9600386,624.5246753,571.3199134,579.6846101,556.6921858,556.1988299,595.141009,558.0225957,589.2865545
6,560.7036801,560.7036801,547.7239724,612.0741799,564.1576709,585.5228633,538.5794099,560.8442915,592.5090042,574.6695207,578.1180875
6,597.0674938,597.0674938,560.6134608,550.061581,543.4999861,580.0408005,544.8744541,572.9138437,571.7346206,566.5921347,569.5316279
6,527.2581584,527.2581584,520.561751,628.3712284,583.7536241,526.4321932,525.2101122,535.7411007,635.4660067,531.8212877,641.6716249
6,559.9566656,554.8275619,534.473677,622.1975841,565.3442621,569.2985379,527.249368,549.8651292,637.7002804,547.6282728,639.2139037
6,606.0795334,595.0450759,570.1739499,599.6267467,562.2575976,583.1466427,551.3359469,581.4025456,575.4847013,581.079374,568.9151182
6,100000561.7,580.3384797,544.1808607,605.1699991,563.7662495,573.3068305,530.2999767,559.9992001,608.6872252,559.1451016,609.6844009
6,534.6143892,534.6143892,533.051855,633.5658596,588.5668925,533.1266992,534.0841687,539.2355776,661.8599016,527.3139226,672.9480524
6,578.2220725,578.2220725,547.110915,595.1216983,573.8130875,582.0429272,543.1174722,556.1589403,600.8121038,562.2217482,599.4620834
6,559.3025341,554.7710076,546.7759275,647.2335484,591.3581078,553.7987791,550.2899225,546.2678196,653.0272082,550.4735622,654.3149534
6,100000049.2,584.921897,552.2967713,576.6897875,538.8237762,601.3357596,546.9686121,561.1032949,573.1097821,577.181807,571.788
6,550.2278135,550.2278135,537.2780474,599.9745997,567.9702113,541.9615936,529.1845229,549.1711042,605.7711913,533.9491459,602.2359783
6,545.0479468,545.0479468,535.2960759,614.6934968,579.8142134,538.7681632,531.6337147,532.3946131,620.1985871,537.3469218,635.6376641
6,518.7925607,518.7925607,516.3340448,626.2762386,576.6311231,519.5331964,535.3626733,511.345667,645.6399277,510.5162485,650.8073435
6,558.6113529,558.6113529,542.6845544,637.1699842,568.3485777,572.0250412,535.7288979,551.20136,634.8419453,546.8602956,632.9523009
6,555.650935,555.650935,540.7853492,647.4061736,594.2505945,544.0661856,542.3101343,545.8768423,667.9455984,539.7243152,662.962819
6,550.8560879,546.8380134,536.7623111,640.9638938,591.4748559,547.2580757,531.6281401,544.7629438,651.561946,530.2500713,635.3664001
6,557.7280473,557.7280473,537.3667435,597.614982,568.5699391,537.4516469,528.6796109,533.074049,605.4838671,541.1600906,604.9756971
6,100000350.1,593.779897,559.2174601,592.0734025,563.1538422,583.5937877,556.788401,570.126811,591.5710884,565.9796677,603.1733629
6,590.2267189,570.439088,550.5011652,592.0241992,545.9746439,584.7674431,541.8149234,539.4256089,584.2298513,565.2464048,580.0230185
6,590.7871334,590.7871334,551.9395422,557.216489,546.1565543,592.280217,543.7929299,562.3587624,581.3624458,567.0169631,592.9016848
6,606.4659474,606.4659474,541.9466606,562.1600986,552.3763349,570.9263546,534.7396274,534.1888455,572.5497111,553.0658054,581.8891073
6,604.2539663,604.2539663,558.9782315,587.7770544,541.6095511,597.4091521,549.5752663,563.6539771,575.4965399,584.7346945,575.175367
6,572.5562864,572.5562864,550.7045175,603.4673785,565.1938142,570.0026929,537.7536258,560.149364,610.4195414,561.6349556,606.2024801
6,555.5851902,554.9244716,537.0597131,640.1308694,567.0362062,551.6473517,527.3009448,551.4587762,654.850715,543.7448813,663.4411749
6,100000010.3,610.4397403,573.7601833,546.6368252,541.6543978,645.3474045,561.9454616,584.0562255,528.5500985,608.2916816,534.3345291
6,560.687984,551.1346579,548.0018451,648.3781579,587.5047307,561.8882274,543.3203885,555.724851,641.3768705,547.0993944,644.598814
6,560.6387716,533.4447411,537.2856146,623.5285598,581.5449149,548.8388642,534.4617105,549.7217889,632.4378811,540.1671903,623.6407153
6,100000543.4,552.3332955,541.5341795,613.6545855,569.8875051,566.6309532,539.7328055,541.092812,626.0509331,548.4108761,627.5823751
6,580.8410168,580.8410168,547.9883185,592.4078006,556.3718108,605.1965587,542.5037831,573.7480881,584.1726766,568.1012495,578.0615928
6,572.4935911,572.4935911,549.7424623,599.0036318,558.8830169,100000281.7,544.8872394,561.9105476,600.6908501,572.460641,599.4322459
6,568.1841889,568.1841889,564.4797009,599.3537956,571.2969925,571.3712372,549.7133801,569.3416764,611.2137088,566.8947711,610.9780379
6,564.9316634,564.9316634,551.5184634,582.3968955,558.1571517,594.06345,542.9823144,553.8628804,601.4697873,570.1040323,597.3264595
6,547.1568458,543.3848847,542.5130938,630.2768853,586.5667593,545.2670558,538.7918446,542.7775314,646.1773206,533.8135056,642.5406228
6,623.8301958,615.957375,554.8875799,531.9239849,516.282243,100000011.7,529.0564225,564.3644115,550.3410991,581.3695917,560.5130296
6,550.0501986,550.0501986,549.0178351,641.8674604,584.6309761,555.2504336,546.1664125,547.3725795,631.2686945,558.5686161,640.1349387
6,587.7624575,587.7624575,566.7607219,608.8861662,562.5179145,610.0454993,551.750467,573.5372185,597.4637253,576.0223674,593.9876736
6,577.4518457,577.4518457,549.1433284,592.8715609,538.1828962,572.565358,539.8757266,544.4523057,588.6485011,558.8705476,588.7312141
6,555.0110461,555.0110461,536.965114,609.1841338,570.5188961,571.020184,527.0032309,539.0429389,613.328936,551.2590838,611.819176
6,579.4841181,573.2548325,542.2059731,614.3345497,565.682315,596.2652361,539.6692108,565.8008606,601.9199347,575.8954426,596.1357533
6,584.3320701,584.3185339,542.0708692,619.4429066,567.4359626,558.2992645,542.988249,534.0908285,613.0829527,548.0179518,613.3221609
6,590.7989439,584.2227359,559.4350032,585.2077251,542.9759998,566.4313982,549.9742788,548.8205494,568.5650554,576.8665156,566.4858358
6,545.3175355,545.3175355,537.0434602,626.5856809,571.9142543,553.2118517,537.3993151,540.4113855,628.2322166,537.304522,636.5721649
6,563.1612375,563.1612375,549.5459372,591.0073336,563.3271501,569.4776942,535.3264521,564.5849735,605.7357585,551.5381212,604.2249048
6,545.9837978,527.3136646,534.9019628,611.6165761,570.6584362,560.1346176,536.7012381,531.4354408,627.6865499,543.5771591,617.6299724
6,588.8274411,588.8274411,557.6176126,598.4570488,560.6540839,603.9014311,555.6788284,571.1069311,586.9965581,576.9697818,597.7393121
6,561.1324647,561.1324647,538.4973836,592.9523087,545.8515267,561.469096,529.0711021,545.5456312,602.9686188,545.1927502,619.877396
6,100000528.1,589.1889332,556.7913511,587.6714107,575.5493151,586.2911183,550.011868,559.6464039,585.4281015,570.362943,587.9786996
6,582.3707777,571.4502011,553.7750195,594.5685678,572.7414759,589.0463042,547.7683552,554.2269713,620.8351797,560.8322851,618.6379446
6,551.8486358,551.8486358,545.1316845,622.2950768,567.3345234,552.6485075,539.0456844,541.0334617,619.8214138,560.1847006,625.0241738
6,563.5921111,563.5921111,538.0875595,602.9219351,575.5059729,581.907512,543.2210597,544.6452667,613.7282491,542.8185714,614.2436637
6,559.0895636,559.0895636,549.7775737,637.1899243,598.6297553,570.5075778,542.6338086,548.8722764,635.6015287,550.0467051,636.135861
6,563.3811272,563.3811272,545.0994713,593.3027985,565.6090269,567.3368812,546.531562,552.9073058,621.1913325,547.3438787,612.5320498
6,567.2742867,544.5684383,536.8095864,639.9875835,572.6187463,545.2614085,525.4065906,547.8890252,656.1869463,544.5728501,655.3041297
6,548.5576195,548.5576195,545.3764147,656.5128078,591.1049315,533.7803649,545.9770152,539.0367962,641.0806412,546.660656,642.4358319
6,538.5003317,537.8382008,529.5833038,635.1261401,583.153576,551.1389862,531.704963,540.3541146,641.0174865,532.0985138,647.3279798
6,593.7605785,593.7605785,556.9234598,568.3566237,551.6416244,616.4023935,547.7177794,557.3381378,568.6990282,571.5063651,567.7170856
6,542.5988503,533.6246171,533.6222296,614.0455977,569.5073381,544.3714706,538.4649206,527.9444718,633.4905655,537.9201657,606.5185674
6,600.819209,600.819209,574.2338794,572.5692609,541.9133751,603.4648695,563.5204902,562.9697457,572.4694693,597.9934663,570.6034363
6,548.1214035,548.1214035,546.9968674,625.9492552,594.0377459,560.4936034,541.290897,546.9935916,625.64878,547.4459931,619.8287637
6,566.2948568,552.1251147,538.5633356,612.0117537,564.1098682,603.081427,537.6166927,566.0426376,641.7791073,560.6265459,635.4766591
6,553.2717269,549.049876,544.0054435,621.2600286,565.214413,547.2166386,531.1099918,552.1514774,645.6569389,547.2692111,633.7509238
6,569.4477659,557.0520483,532.8902902,587.5113238,556.4774981,553.6998244,530.972609,546.4624668,603.8370609,535.2157043,617.5239034
6,562.7093349,561.5335802,534.9845603,627.8505473,583.3769454,566.2642911,531.8072781,545.7227067,633.3998984,540.386596,632.4264168
6,564.3523486,562.7252789,546.587295,585.3171133,547.7419539,553.5106446,529.8344584,545.7839596,604.5698553,556.7139847,602.73316
6,567.1550719,567.1550719,550.1294044,587.727113,561.2522255,567.6600789,549.8154758,540.543179,595.3855379,551.5226138,594.2977515
6,549.0437502,549.0437502,534.6314627,608.6063219,579.2885563,549.834591,530.1125355,547.4742342,604.7867329,545.8267486,619.6884855
6,564.4919462,564.4919462,538.6546506,611.8106319,562.9010077,569.8193433,531.7199797,540.3753663,616.9260335,550.0322146,613.52355
6,563.013493,550.1780948,552.7291287,616.98768,579.0341439,550.3403737,541.2186601,549.128747,634.8581253,547.4852471,634.5039073
6,553.5028397,553.5028397,550.3467607,596.6946017,558.505956,556.7230584,544.3596089,557.6462554,609.5291521,553.1593601,612.6325878
6,585.8532279,585.8532279,548.597802,566.0818415,550.3297485,584.072679,544.5290368,549.7379627,586.5073271,558.5374061,581.8503213
6,563.2721287,563.2721287,544.1176561,604.2333783,567.5508455,564.4301318,534.9843738,561.7122302,615.6273446,547.748294,635.1563479
6,573.4962291,555.1712466,542.8912048,596.3799068,550.8774249,573.3262732,545.1469089,544.215337,619.7214332,547.0431778,614.6349326
6,570.8446789,570.8446789,546.4073201,589.6751493,550.7266457,562.4728467,534.5798656,549.4003858,571.0203286,552.0703125,567.9112637
6,571.9737838,571.9737838,543.7179866,620.8830868,575.2015816,566.488703,544.2150478,560.4150359,627.0944793,553.0999771,625.8594697
6,566.9177316,566.9177316,553.9114755,610.6011243,568.4230381,562.3612792,552.0947139,562.3643187,603.9330101,566.8919711,611.2195299
6,532.6561943,532.6561943,526.215029,609.2997061,573.030903,529.5828204,524.9235861,534.41272,622.2102676,523.1701752,630.2946534
6,566.0015088,566.0015088,556.7763908,596.0661659,561.5104743,571.7533583,541.9831628,562.8165548,570.9782308,572.3957513,575.4262385
6,573.1844173,573.1844173,562.3841975,595.7866897,563.5667147,577.7372384,552.4217196,551.7987686,587.0253812,573.1699503,584.3986787
6,571.6613096,561.9128387,541.9223998,602.0524024,564.2200991,564.5097152,544.6740981,556.1697367,606.215375,564.0446679,611.4437904
6,100000123.8,548.6111999,542.6701669,607.9181688,566.6092142,570.4061865,534.8615292,561.0915172,634.0367353,550.7002154,633.9051349
6,537.2428723,537.2428723,522.1433721,665.2488078,600.5237926,527.7037203,528.4891676,524.083283,666.7703033,527.9868537,674.6747239
6,542.9313193,542.9313193,538.6844253,631.6675649,576.0166378,537.8826103,536.509866,543.0802202,621.7359008,535.0177445,633.0388332
6,557.4241285,557.4241285,544.4835287,627.7387343,570.7584657,564.5747513,532.8486655,540.5655402,611.4693819,557.8974427,609.3288508
6,536.8137152,536.8137152,528.0482107,654.6643614,590.749058,549.4669133,523.4302266,552.2636014,670.9837667,536.9182781,673.5086111
6,566.350962,566.350962,538.0222276,581.9487766,558.3860663,590.3619113,526.4523688,548.2609098,597.6732169,555.9797815,608.2948517
6,528.5091953,528.5091953,524.4092584,644.5910004,601.8922029,534.1772475,541.7375634,526.89097,681.5126808,517.8746868,678.9228631
6,559.235505,557.167643,538.6118438,654.0587586,586.0943173,529.3727725,534.6912747,534.0797119,645.9207456,546.0099911,654.1663866
6,556.1380084,556.1380084,546.1730005,587.0578715,554.5409135,567.5658913,541.9153613,560.1390773,598.0735926,553.9906385,610.9067745
6,591.6354294,591.6354294,559.0485101,572.9715748,535.8737927,618.2453781,537.8255399,559.5080244,551.6175018,590.305754,546.3520387
6,100000237.9,100000149.5,564.1445901,548.1353819,546.7179872,587.7914637,552.9639766,555.5468821,556.6127631,581.2323487,560.6557862
6,580.9205072,580.9205072,539.1237451,617.2460327,553.5122832,592.9907536,532.6995906,551.9309598,594.1219984,566.4206031,601.625229
6,534.0354709,533.706514,512.3380616,647.2567921,610.7705881,521.5308632,518.552106,537.1901587,674.2914904,509.8467342,673.2537249
6,553.370612,553.370612,537.7861203,565.7192538,534.7175512,548.0089014,524.9574277,533.7771324,554.493838,536.0098283,551.5298118
6,519.2261642,519.2261642,517.2757977,675.5958116,606.4361715,523.3455273,526.3577337,537.0945398,685.8926339,519.9187599,691.0985606
6,546.416933,546.416933,524.1354216,647.3761572,591.9204014,526.7969513,524.4125801,539.5253233,666.2182543,529.9823755,663.8804177
6,557.5826382,557.5826382,552.2683417,610.9829022,579.7102713,559.5150487,545.4287538,556.9763802,622.0176009,544.004491,620.2494605
6,567.6310711,567.6310711,539.4176521,564.0146187,551.6582953,552.6068913,531.0806023,537.845665,574.2307932,542.9986553,579.133973
6,550.1577716,550.1577716,541.4453889,617.7808647,587.5193614,543.9815339,542.6535574,537.0884362,640.604815,538.1082656,646.8961259
6,100000201.2,553.7815154,545.372959,587.5572176,560.6352393,559.8070307,538.6836274,550.5738307,612.1792188,549.1518038,609.515996
6,571.9455982,567.4654203,550.8510764,629.2465356,584.3333366,570.8927,545.3925907,546.3108138,625.8656299,555.601645,622.9495267
6,565.8651328,565.8651328,545.6423914,604.2435531,550.3927193,549.5927809,528.2631646,559.5158782,575.9441659,546.0292523,585.1834525
6,564.9542252,564.9542252,549.4396675,577.0317766,558.5621218,530.3055397,531.8122884,549.6734154,589.1912562,540.3260923,619.8554801
6,555.2308917,555.2308917,547.9512713,632.1668835,586.8092653,595.8164117,549.8458948,574.1785753,648.3185323,557.2090893,649.4144587
6,578.9681041,578.9681041,558.7009545,608.0526925,564.878387,595.5176848,541.2163337,574.5141865,587.8299291,577.5307686,583.7567988
6,576.0835276,576.0835276,540.3371628,608.9882872,578.6837134,584.7625911,532.0996095,550.0205767,620.153453,546.8584223,629.2953117
6,541.7279704,541.5158748,534.8871386,632.2835776,584.4401401,554.6621235,533.2132745,534.973535,643.8687082,551.6474619,660.7793248
6,546.7598683,545.3114025,538.5324561,622.0789481,582.8728707,542.2977288,536.0170248,543.4910088,641.582376,531.2821905,634.0156797
6,580.3959944,580.3959944,554.3682141,591.8193913,571.0114776,566.527937,553.2718423,546.9314678,607.5128721,568.405289,609.9049367
